FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CANTIDAD
01/01/2014 12:00:00 AM,VALLE,CALI ,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,1
01/01/2014 12:00:00 AM,ATLÁNTICO,PUERTO COLOMBIA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
01/01/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
01/01/2014 12:00:00 AM,SANTANDER,BUCARAMANGA ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
01/01/2014 12:00:00 AM,CÓRDOBA,MONTERÍA ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,GUADUAS,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,1
01/01/2014 12:00:00 AM,HUILA,NEIVA ,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,1
01/01/2014 12:00:00 AM,SANTANDER,GIRÓN,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
01/01/2014 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
