FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE DE SITIO,DELITO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,CODIGO DANE,2015
25/12/2015,CESAR,VALLEDUPAR (CT),Viernes,21:30,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"20,001,000",1
25/12/2015,META,VILLAVICENCIO (CT),Viernes,2:00,NUEVA GRANADA,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"50,001,000",1
25/12/2015,NORTE DE SANTANDER,OCAÑA,Viernes,0:45,BARRIO JOSE ANTONIO GALAN,URBANA,VIAS PUBLICAS,ARTÍCULO 269G. SUPLANTACIÓN DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"54,498,000",1
25/12/2015,VALLE,CALI (CT),Viernes,18:00,URB. MILITAR E19,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
24/12/2015,ANTIOQUIA,MEDELLÍN (CT),Jueves,18:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269G. SUPLANTACIÓN DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
24/12/2015,ANTIOQUIA,PUERTO BERRÍO,Jueves,16:12,EL CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,579,000",1
24/12/2015,ATLÁNTICO,BARRANQUILLA (CT),Jueves,8:20,VILLA COUNTRY,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"8,001,000",1
24/12/2015,ATLÁNTICO,BARRANQUILLA (CT),Jueves,12:00,LAS DELICIAS,URBANA,OFICINAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"8,001,000",1
24/12/2015,ATLÁNTICO,BARRANQUILLA (CT),Jueves,12:00,LAS DELICIAS,URBANA,OFICINAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"8,001,000",1
24/12/2015,CALDAS,MANIZALES (CT),Jueves,0:00,LA CUMBRE,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"17,001,000",1
24/12/2015,CAQUETÁ,FLORENCIA (CT),Jueves,1:35,VDA. VILLA DEL RIO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"18,001,000",1
24/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,0:00,PRADO VERANIEGO NORTE E-11,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
24/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,17:30,LOS CEDRITOS E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
24/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:30,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
24/12/2015,HUILA,NEIVA (CT),Jueves,9:20,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"41,001,000",1
24/12/2015,META,VILLAVICENCIO (CT),Jueves,23:30,NUEVA GRANADA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"50,001,000",1
24/12/2015,TOLIMA,IBAGUÉ (CT),Jueves,0:00,BALTAZAR,URBANA,BANCOS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"73,001,000",1
24/12/2015,VALLE,CALI (CT),Jueves,15:00,CIUDAD JARDIN E22,URBANA,CASAS DE HABITACION,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
23/12/2015,ANTIOQUIA,MEDELLÍN (CT),Miércoles,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
23/12/2015,ANTIOQUIA,MEDELLÍN (CT),Miércoles,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
23/12/2015,ANTIOQUIA,RIONEGRO,Miércoles,12:15,LAS PLAYAS,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,615,000",1
23/12/2015,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,0:00,VILLA CAROLINA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"8,001,000",1
23/12/2015,CALDAS,ARANZAZU,Miércoles,16:00,CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"17,050,000",1
23/12/2015,CAUCA,POPAYÁN (CT),Miércoles,17:00,MODELO,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"19,001,000",1
23/12/2015,CESAR,VALLEDUPAR (CT),Miércoles,12:00,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"20,001,000",1
23/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
23/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,19:00,CEDRO REAL E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
23/12/2015,HUILA,NEIVA (CT),Miércoles,11:00,ENRIQUE OLAYA HERRERA,URBANA,CASAS DE HABITACION,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"41,001,000",1
23/12/2015,HUILA,NEIVA (CT),Miércoles,15:57,CENTRO,URBANA,BANCOS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"41,001,000",1
23/12/2015,PUTUMAYO,MOCOA (CT),Miércoles,12:44,CENTRO,URBANA,BANCOS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"86,001,000",1
23/12/2015,VALLE,CALI (CT),Miércoles,8:00,EL GUABAL E10,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
23/12/2015,VALLE,PALMIRA,Miércoles,15:30,CENTRAL,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,520,000",1
22/12/2015,ANTIOQUIA,ENVIGADO,Martes,19:38,EL PORTAL,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,266,000",1
22/12/2015,ANTIOQUIA,MEDELLÍN (CT),Martes,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
22/12/2015,ANTIOQUIA,MEDELLÍN (CT),Martes,12:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
22/12/2015,CALDAS,MANIZALES (CT),Martes,15:10,CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"17,001,000",1
22/12/2015,CESAR,VALLEDUPAR (CT),Martes,0:00,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"20,001,000",1
22/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
22/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,9:00,LA CABRERA E-2,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
22/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,17:45,SOLEDAD NORTE E-10,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
22/12/2015,CUNDINAMARCA,SOACHA,Martes,10:00,LEON XIII,URBANA,CASAS DE HABITACION,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,NO REPORTADO,A PIE,"25,754,000",1
22/12/2015,MAGDALENA,SANTA MARTA (CT),Martes,9:00,CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"47,001,000",1
22/12/2015,MAGDALENA,SANTA MARTA (CT),Martes,13:50,RODADERO TRADICIONAL,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"47,001,000",1
22/12/2015,NARIÑO,PASTO (CT),Martes,17:00,LA FLORESTA,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"52,001,000",1
22/12/2015,QUINDÍO,ARMENIA (CT),Martes,0:00,MERCEDES DEL NORTE,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"63,001,000",4
22/12/2015,RISARALDA,PEREIRA (CT),Martes,8:00,VILLA OLIMPICA I,URBANA,CASAS DE HABITACION,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"66,001,000",1
22/12/2015,RISARALDA,PEREIRA (CT),Martes,10:15,SECTOR PLAZA DE BOLIVAR,URBANA,OFICINAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"66,001,000",1
22/12/2015,SANTANDER,BARRANCABERMEJA,Martes,9:00,ALTOS DEL CAMPESTRE,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,081,000",1
22/12/2015,SANTANDER,BUCARAMANGA (CT),Martes,19:00,CIUDADELA REAL DE MINAS,URBANA,APARTAMENTO EN CONJUNTO CERRADO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,001,000",1
22/12/2015,SUCRE,SINCELEJO (CT),Martes,9:00,LA PALMA,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"70,001,000",1
22/12/2015,TOLIMA,IBAGUÉ (CT),Martes,11:20,RICAURTE PARTE ALTA,URBANA,VIAS PUBLICAS,ARTÍCULO 269J. TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,NO REPORTADO,A PIE,A PIE,"73,001,000",1
22/12/2015,TOLIMA,IBAGUÉ (CT),Martes,11:40,LA POLA,URBANA,CASAS DE HABITACION,ARTÍCULO 269J. TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,NO REPORTADO,A PIE,A PIE,"73,001,000",1
22/12/2015,TOLIMA,IBAGUÉ (CT),Martes,18:00,BALTAZAR,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"73,001,000",1
22/12/2015,VALLE,CALI (CT),Martes,0:00,EL JARDIN E11,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
22/12/2015,VALLE,CALI (CT),Martes,13:20,URB. RIO LILI E22,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
22/12/2015,VALLE,CALI (CT),Martes,17:00,LOS ALCAZARES E6,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
22/12/2015,VALLE,JAMUNDÍ,Martes,15:41,EL PORVENIR E24,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,364,000",1
21/12/2015,BOLÍVAR,ARJONA,Lunes,21:30,BARRIO LAS MARGARITAS,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"13,052,000",1
21/12/2015,CESAR,ASTREA,Lunes,18:00,LA MANO DE DIOS,URBANA,VIAS PUBLICAS,ARTÍCULO 269E. USO DE SOFTWARE MALICIOSO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"20,032,000",1
21/12/2015,CESAR,VALLEDUPAR (CT),Lunes,9:00,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"20,001,000",1
21/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,9:00,GALERIAS E-13,URBANA,APARTAMENTO,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"11,001,000",1
21/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,10:00,RESTREPO E-15,URBANA,BANCOS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
21/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,10:30,URB. LOS EJIDOS E-16,URBANA,BANCOS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
21/12/2015,HUILA,NEIVA (CT),Lunes,11:00,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"41,001,000",1
21/12/2015,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,0:00,BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"54,001,000",1
21/12/2015,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,11:00,BARRIO CENTRO,URBANA,BANCOS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,NO REPORTADO,NO REPORTADO,"54,001,000",1
21/12/2015,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,15:20,BARRIO SAN MARTIN,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,NO REPORTADO,NO REPORTADO,"54,001,000",1
21/12/2015,SANTANDER,FLORIDABLANCA,Lunes,0:00,CASCO ANTIGUO DE FLORIDABLANCA,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,276,000",1
21/12/2015,SANTANDER,FLORIDABLANCA,Lunes,19:30,CAÑAVERAL,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,276,000",1
21/12/2015,TOLIMA,IBAGUÉ (CT),Lunes,0:00,BALTAZAR,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"73,001,000",1
21/12/2015,VALLE,CALI (CT),Lunes,11:00,URB. MILITAR E19,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
21/12/2015,VALLE,CALI (CT),Lunes,15:00,SANTA ROSA E3,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
21/12/2015,VALLE,CALI (CT),Lunes,21:00,SANTA RITA E2,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
21/12/2015,VALLE,PALMIRA,Lunes,8:00,EL OBRERO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,520,000",1
20/12/2015,ANTIOQUIA,EL CARMEN DE VIBORAL,Domingo,2:30,AURORA,URBANA,PARQUES,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,148,000",1
20/12/2015,ANTIOQUIA,MEDELLÍN (CT),Domingo,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,ESCOPOLAMINA,A PIE,A PIE,"5,001,000",1
20/12/2015,BOYACÁ,SOGAMOSO,Domingo,13:10,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"15,759,000",1
20/12/2015,BOYACÁ,SOGAMOSO,Domingo,19:00,CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"15,759,000",1
20/12/2015,CAQUETÁ,FLORENCIA (CT),Domingo,6:57,VDA. VILLA DEL RIO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"18,001,000",1
20/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,11:44,BELLA SUIZA E-1,URBANA,LOCAL COMERCIAL,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
20/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,16:00,URB. PUENTE ARANDA E-16,URBANA,APARTAMENTO,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"11,001,000",1
20/12/2015,META,VILLAVICENCIO (CT),Domingo,23:49,NUEVA GRANADA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"50,001,000",1
20/12/2015,NORTE DE SANTANDER,PAMPLONA,Domingo,12:00,BARRIO CHAPINERO,URBANA,CAFE INTERNET,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"54,518,000",1
20/12/2015,TOLIMA,IBAGUÉ (CT),Domingo,18:00,CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"73,001,000",1
20/12/2015,VALLE,CALI (CT),Domingo,22:37,SINDICAL E12,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
19/12/2015,ANTIOQUIA,MEDELLÍN (CT),Sábado,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
19/12/2015,ANTIOQUIA,MEDELLÍN (CT),Sábado,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
19/12/2015,ANTIOQUIA,MEDELLÍN (CT),Sábado,21:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
19/12/2015,BOYACÁ,SOGAMOSO,Sábado,8:21,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"15,759,000",1
19/12/2015,BOYACÁ,SOGAMOSO,Sábado,14:10,CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"15,759,000",1
19/12/2015,CESAR,VALLEDUPAR (CT),Sábado,17:00,VILLA CLARA,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,NO REPORTADO,A PIE,"20,001,000",1
19/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
19/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,17:25,LAS FERIAS E-10,URBANA,ALMACENES,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"11,001,000",1
19/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:30,TRINIDAD GALÁN E-16,URBANA,LOCAL COMERCIAL,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
19/12/2015,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,20:00,GRAN BRITALIA E-8,URBANA,CASAS DE HABITACION,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
19/12/2015,MAGDALENA,SANTA MARTA (CT),Sábado,19:00,BULEVAR LA 19,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"47,001,000",1
19/12/2015,MAGDALENA,SANTA MARTA (CT),Sábado,20:10,MAMATOCO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"47,001,000",1
