Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
23/10/2017,CHOCÓ,SAN JOSÉ DEL PALMAR,Lunes,4:30:00,LA VEGA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"27,660,000",1
23/10/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,20:30:00,VALPARAISO E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
23/10/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,20:30:00,VALPARAISO E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
23/10/2017,META,VISTAHERMOSA,Lunes,17:00:00,VEREDA PIÑALITO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,PASAJERO BUS,62,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"50,711,000",1
23/10/2017,NARIÑO,OLAYA HERRERA,Lunes,8:30:00,VEREDA LA LAGUNA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"52,490,000",1
23/10/2017,NORTE DE SANTANDER,OCAÑA,Lunes,17:30:00,VEREDA EL DANUBIO,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"54,498,000",1
23/10/2017,NORTE DE SANTANDER,SANTIAGO,Lunes,7:00:00,VEREDA LA AMARILLA,RURAL,RIOS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,PRIMARIA,"54,680,000",1
23/10/2017,RISARALDA,PEREIRA (CT),Lunes,17:40:00,DEPARTAMENTO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,23,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"66,001,000",1
23/10/2017,SUCRE,SAN LUIS DE SINCÉ,Lunes,19:30:00,PUEBLO NUEVO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,72,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"70,742,000",1
23/10/2017,SUCRE,SAN MARCOS,Lunes,1:30:00,PUERTO LOPEZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"70,708,000",1
23/10/2017,TOLIMA,IBAGUÉ (CT),Lunes,15:30:00,VRDA. ORTEGA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"73,001,000",1
23/10/2017,TOLIMA,PLANADAS,Lunes,3:05:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"73,555,000",1
23/10/2017,VALLE,CAICEDONIA,Lunes,21:45:00,AMERICAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,122,000",1
23/10/2017,VALLE,CALI (CT),Lunes,1:00:00,LLERAS CAMARGO E20,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"76,001,000",1
23/10/2017,VALLE,CALI (CT),Lunes,23:00:00,REPUBLICA ISRAEL E16,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,001,000",1
23/10/2017,VALLE,CALI (CT),Lunes,6:16:00,URB. SANTA ELENA E18,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"76,001,000",1
23/10/2017,VALLE,FLORIDA,Lunes,18:45:00,PARAISO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,61,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"76,275,000",1
24/10/2017,ANTIOQUIA,MEDELLÍN (CT),Martes,23:20:00,FLORENCIA C-5,URBANA,CALLEJÓN,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"5,001,000",1
24/10/2017,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Martes,19:30:00,EL PASO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"5,042,000",1
24/10/2017,ANTIOQUIA,TURBO,Martes,16:20:00,SANTA FE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,837,000",1
24/10/2017,ANTIOQUIA,YARUMAL,Martes,19:20:00,EL ALTO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,887,000",1
24/10/2017,BOLÍVAR,MARÍA LA BAJA,Martes,14:00:00,CORREG. SAN JOSE DEL PLAYON,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"13,442,000",1
24/10/2017,CAUCA,GUACHENÉ,Martes,13:03:00,JORGE ELIECER GAITAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"19,300,000",1
24/10/2017,CHOCÓ,ALTO BAUDÓ,Martes,17:00:00,LUCITANIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,ETNIA INDIGENA,-,SUPERIOR,"27,025,000",1
24/10/2017,CHOCÓ,QUIBDÓ (CT),Martes,14:20:00,FLOREZ DE BUENAÑOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,-,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"27,001,000",1
24/10/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,18:30:00,LA FAVORITA E-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,54,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
24/10/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,11:40:00,EL JARDÍN E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"11,001,000",1
24/10/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,18:57:00,SAMPER MENDOZA E-14,URBANA,LAVANDERIAS,ARMA DE FUEGO,A PIE,A PIE,54,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"11,001,000",1
24/10/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,18:27:00,JERUSALÉN E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"11,001,000",1
24/10/2017,NORTE DE SANTANDER,CÚCUTA (CT),Martes,16:00:00,INVASION LA FORTALEZA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"54,001,000",1
24/10/2017,VALLE,CALI (CT),Martes,23:15:00,EL JARDIN E11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"76,001,000",1
24/10/2017,VALLE,CALI (CT),Martes,18:35:00,SILOE E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,001,000",1
24/10/2017,VALLE,CALI (CT),Martes,23:52:00,POTRERO GRANDE E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,001,000",2
24/10/2017,VALLE,CALI (CT),Martes,5:03:00,LOS LAGOS E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,54,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"76,001,000",1
24/10/2017,VALLE,CARTAGO,Martes,19:25:00,EL SAMAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,147,000",1
24/10/2017,VICHADA,CUMARIBO,Martes,21:30:00,EL CENTRO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,"99,773,000",1
25/10/2017,ANTIOQUIA,ANORÍ,Miércoles,17:15:00,LA CRISTALINA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"5,040,000",1
25/10/2017,ANTIOQUIA,CAUCASIA,Miércoles,20:20:00,EL PALMAR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,154,000",1
25/10/2017,ANTIOQUIA,YALÍ,Miércoles,11:00:00,LA ALONDRA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,885,000",1
25/10/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,21:50:00,EL BOSQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"8,001,000",1
25/10/2017,BOLÍVAR,CARTAGENA (CT),Miércoles,13:55:00,Cto PASACABALLOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,66,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"13,001,000",1
25/10/2017,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Miércoles,20:30:00,VDA. LA TOLDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"18,753,000",1
25/10/2017,CAUCA,PUERTO TEJADA,Miércoles,14:30:00,EL GRANADA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"19,573,000",1
25/10/2017,CAUCA,PUERTO TEJADA,Miércoles,13:40:00,EL GRANADA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"19,573,000",1
25/10/2017,CESAR,SAN ALBERTO,Miércoles,19:30:00,VILLAFANNY,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",ARMA DE FUEGO,PASAJERO VEHICULO,A PIE,66,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"20,710,000",1
25/10/2017,CHOCÓ,QUIBDÓ (CT),Miércoles,15:20:00,EL JARDIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"27,001,000",1
25/10/2017,CÓRDOBA,MONTERÍA (CT),Miércoles,7:00:00,VEREDA LA FLORIDA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"23,001,000",1
25/10/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:20:00,GIRALDILLA II  E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"11,001,000",1
25/10/2017,CUNDINAMARCA,ZIPAQUIRÁ,Miércoles,21:50:00,BARANDILLAS,URBANA,LOTE BALDIO,ARMA BLANCA / CORTOPUNZANTE,-,-,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"25,899,000",1
25/10/2017,META,MESETAS,Miércoles,18:00:00,VEREDA NUEVA ESPERANZA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"50,330,000",1
25/10/2017,META,MESETAS,Miércoles,18:00:00,VEREDA NUEVA ESPERANZA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"50,330,000",1
25/10/2017,META,MESETAS,Miércoles,18:00:00,VEREDA NUEVA ESPERANZA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"50,330,000",1
25/10/2017,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,4:30:00,BARRIO 28 DE FEBRERO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,42,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,-,PRIMARIA,"54,001,000",1
25/10/2017,NORTE DE SANTANDER,OCAÑA,Miércoles,18:00:00,VEREDA AGUAS CLARAS,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"54,498,000",1
25/10/2017,NORTE DE SANTANDER,VILLA DEL ROSARIO,Miércoles,18:06:00,BARRIO SANTA BARBARA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,VENEZUELA,COMERCIANTE,-,PRIMARIA,"54,874,000",1
25/10/2017,SANTANDER,SIMACOTA,Miércoles,10:00:00,VRDA BAJO SIMACOTA,RURAL,FINCAS Y SIMILARES,CUERDA/SOGA/CADENA,A PIE,A PIE,30,FEMENINO,SEPARADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"68,745,000",1
25/10/2017,VALLE,BUENAVENTURA,Miércoles,10:00:00,CORREGIMIENTO BOCANA,RURAL,ALTAMAR,ARMA DE FUEGO,PASAJERO BARCO,PASAJERO BARCO,74,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"76,109,000",1
25/10/2017,VALLE,CALI (CT),Miércoles,8:00:00,SECTOR ALTO LOS CHORROS E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,001,000",1
25/10/2017,VALLE,CALI (CT),Miércoles,21:45:00,SAN LUIS E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,001,000",1
25/10/2017,VALLE,CALI (CT),Miércoles,16:20:00,COMPARTIR E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"76,001,000",1
25/10/2017,VALLE,CALI (CT),Miércoles,16:10:00,ULPIANO LLOREDA E13,URBANA,CAÑOS,CONTUNDENTES,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"76,001,000",1
25/10/2017,VALLE,CARTAGO,Miércoles,22:38:00,ORTEZ,URBANA,RESTAURANTES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,48,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"76,147,000",1
25/10/2017,VALLE,PALMIRA,Miércoles,21:10:00,LA ORLIDIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"76,520,000",1
25/10/2017,VALLE,PALMIRA,Miércoles,17:20:00,SANTA ISABEL,URBANA,GARAJE,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,520,000",1
26/10/2017,ANTIOQUIA,ANORÍ,Jueves,23:00:00,LAS LOMAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,-,A PIE,57,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,"5,040,000",1
26/10/2017,ANTIOQUIA,APARTADÓ,Jueves,20:30:00,PRIMERO DE MAYO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"5,045,000",1
26/10/2017,ANTIOQUIA,MEDELLÍN (CT),Jueves,10:35:00,EL PESEBRE C-13,URBANA,APARTAMENTO,CONTUNDENTES,A PIE,A PIE,47,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"5,001,000",1
26/10/2017,ATLÁNTICO,MALAMBO,Jueves,11:20:00,EL CARMEN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"8,433,000",1
26/10/2017,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Jueves,23:00:00,VDA.  PANAMA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,56,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,PRIMARIA,"18,150,000",1
26/10/2017,CHOCÓ,NÓVITA,Jueves,0:00:00,BUENOSAIRES,RURAL,RIOS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"27,491,000",1
26/10/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:00:00,LITUANIA E-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
26/10/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:10:00,EL PROGRESO E-14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
26/10/2017,NORTE DE SANTANDER,TIBÚ,Jueves,6:40:00,VEREDA AMBATO,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,30,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"54,810,000",1
26/10/2017,QUINDÍO,LA TEBAIDA,Jueves,16:00:00,VDA.PADILLA,RURAL,TRAMO DE VIA,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"63,401,000",1
26/10/2017,SANTANDER,GIRÓN,Jueves,9:40:00,POBLADO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"68,307,000",1
26/10/2017,VALLE,BUENAVENTURA,Jueves,8:37:00,PIÑAL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"76,109,000",1
26/10/2017,VALLE,CALI (CT),Jueves,13:50:00,OMAR TORRIJOS E13,URBANA,BODEGAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"76,001,000",1
26/10/2017,VALLE,PALMIRA,Jueves,21:20:00,LA EMILIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,520,000",1
26/10/2017,VALLE,TULUÁ,Jueves,20:00:00,Cgto Aguaclara,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"76,834,000",1
27/10/2017,ANTIOQUIA,BRICEÑO,Viernes,14:30:00,ALTO DEL CHIRI,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"5,107,000",1
27/10/2017,ANTIOQUIA,CALDAS,Viernes,21:05:00,VDA. LA AGUACATALA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"5,129,000",1
27/10/2017,ANTIOQUIA,DABEIBA,Viernes,8:45:00,VDA. EL PITAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,234,000",1
27/10/2017,ANTIOQUIA,MEDELLÍN (CT),Viernes,6:45:00,VERSALLES 1 C-3,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,46,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,"5,001,000",1
27/10/2017,ANTIOQUIA,MEDELLÍN (CT),Viernes,5:40:00,ROSALES C-16,URBANA,PARQUES,BOLSA PLASTICA,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,001,000",1
27/10/2017,ANTIOQUIA,MEDELLÍN (CT),Viernes,8:45:00,EL PESEBRE C-13,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,34,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"5,001,000",1
27/10/2017,ANTIOQUIA,SANTA ROSA DE OSOS,Viernes,8:20:00,QUEBRADA DEL MEDIO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"5,686,000",1
27/10/2017,ANTIOQUIA,TURBO,Viernes,16:03:00,SAN MARTIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,837,000",1
27/10/2017,ATLÁNTICO,BARRANQUILLA (CT),Viernes,14:50:00,LA CHINITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"8,001,000",1
27/10/2017,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Viernes,13:05:00,VDA.  LOMA LARGA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"18,150,000",1
27/10/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,19:30:00,LUIS LÓPEZ DE MEZA E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
27/10/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,19:30:00,LUIS LÓPEZ DE MEZA E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
27/10/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,19:30:00,LUIS LÓPEZ DE MEZA E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,56,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
27/10/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,21:43:00,JERUSALÉN E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR TAXI,28,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
