FECHA,DEPARTAMENTO ,MUNICIPIO,DIA ,HORA,BARRIO,ZONA,CLASE SITIO,DELITO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,EDAD,SEXO,ESTADO CIVIL,PAIS NACE,CLASE EMPLEADO,PROFESION,ESCOLARIDAD,CODIGO DANE,2014
02/03/2014 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),Domingo,14:00,LOS ROBLES,URBANA,CASAS DE HABITACION,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,NO REPORTADO,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,23001000,1
02/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3:20,EL MATORRAL SAN BERNARDINO E-7,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,ANALFABETA,11001000,1
02/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,13:30,VISTA HERMOSA E-19,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,11001000,1
02/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,20:15,VILLAS EL DIAMANTE E-19,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,11001000,1
02/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,22:15,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,A PIE,A PIE,NO REPORTADO,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,11001000,1
02/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,11001000,1
02/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,10:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,NO REPORTA,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,11001000,1
02/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,11:30,POLICARPA SALAVARRIETA E-15,URBANA,VIAS PUBLICAS,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
02/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,0:30,GLORIA LARA DE ECHEVERRY II ETAPA E-11,URBANA,VIAS PUBLICAS,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR (CIRCUNSTANCIAS AGRAVACIÓN,SIN EMPLEO DE ARMAS,NO REPORTADO,NO REPORTADO,NO REPORTADO,FEMENINO,NO REPORTADO,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,11001000,1
02/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,14:10,EL PINAR E-11,URBANA,VIAS PUBLICAS,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,NO REPORTADO,NO REPORTADO,NO REPORTADO,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
02/03/2014 12:00:00 AM,CUNDINAMARCA,SOACHA,Domingo,6:00,JUAN PABLO I,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,25754000,1
02/03/2014 12:00:00 AM,GUAJIRA,RIOHACHA (CT),Domingo,20:00,URB. MAJAYURA I ETAPA,RURAL,LOTE BALDIO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,CONDUCTOR MOTOCICLETA,PASAJERO MOTOCICLETA,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,44001000,1
02/03/2014 12:00:00 AM,HUILA,BARAYA,Domingo,23:00,VEREDA LOS PINOS,RURAL,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,58,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,41078000,1
02/03/2014 12:00:00 AM,HUILA,GIGANTE,Domingo,18:05,LAS BRISAS,URBANA,VIAS PUBLICAS,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,LICOR ADULTERADO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,41306000,1
02/03/2014 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Domingo,2:00,RIVERA DEL RIO,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ESCOPOLAMINA,A PIE,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,47001000,1
02/03/2014 12:00:00 AM,META,GRANADA,Domingo,10:30,VILLAS DE GRANADA,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,50313000,1
02/03/2014 12:00:00 AM,META,PUERTO RICO,Domingo,13:35,VEREDA PUERTO TOLEDO,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,50590000,1
02/03/2014 12:00:00 AM,META,SAN MARTÍN,Domingo,2:00,ONCE DE NOVIEMBRE,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,50689000,1
02/03/2014 12:00:00 AM,META,VILLAVICENCIO (CT),Domingo,0:00,OLIMPICO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,50001000,1
02/03/2014 12:00:00 AM,RISARALDA,MARSELLA,Domingo,13:15,LA AURORA I,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,46,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,NO REPORTADO,SECUNDARIA,66440000,1
02/03/2014 12:00:00 AM,RISARALDA,MARSELLA,Domingo,1:30,SECTOR EL MORRO,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,46,MASCULINO,UNION LIBRE,COLOMBIA,AMA DE CASA,NO REPORTADO,SECUNDARIA,66440000,1
02/03/2014 12:00:00 AM,RISARALDA,PEREIRA (CT),Domingo,12:00,COODELMAR IV,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,66001000,1
02/03/2014 12:00:00 AM,RISARALDA,PEREIRA (CT),Domingo,20:00,CIRCUNVALAR,URBANA,LICORERA/ESTANCO 24 HORAS,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,ESCOPOLAMINA,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,66001000,1
02/03/2014 12:00:00 AM,RISARALDA,PUEBLO RICO,Domingo,8:00,CEMENTERIO SAN JOSE,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,66572000,1
02/03/2014 12:00:00 AM,RISARALDA,SANTA ROSA DE CABAL,Domingo,0:00,B. CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,66682000,1
02/03/2014 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Domingo,8:00,QUINTA ESTRELLA,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,68001000,1
02/03/2014 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Domingo,16:40,VILLA MARIN,URBANA,VIAS PUBLICAS,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR (CIRCUNSTANCIAS AGRAVACIÓN,SIN EMPLEO DE ARMAS,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,73001000,1
02/03/2014 12:00:00 AM,VALLE,ANDALUCÍA,Domingo,20:00,CGTO. POTRERILLO,RURAL,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,76036000,1
02/03/2014 12:00:00 AM,VALLE,CALI (CT),Domingo,12:00,SANTA ELENA E10,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,NO REPORTADO,SECUNDARIA,76001000,1
02/03/2014 12:00:00 AM,VALLE,CALI (CT),Domingo,0:00,ANTONIO NARIÑO E16,URBANA,CASAS DE HABITACION,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,LICOR ADULTERADO,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,76001000,1
02/03/2014 12:00:00 AM,VALLE,EL DOVIO,Domingo,13:00,VILLA EMMA,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,76250000,1
02/03/2014 12:00:00 AM,VALLE,PALMIRA,Domingo,18:50,CGTO ROZO,RURAL,"HOTELES, RESIDENCIAS, Y SIMILARES.",ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN),LICOR ADULTERADO,CONDUCTOR MOTOCICLETA,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,76520000,1
03/03/2014 12:00:00 AM,AMAZONAS,LETICIA (CT),Lunes,15:00,SIMON BOLIVAR,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,91001000,1
03/03/2014 12:00:00 AM,ANTIOQUIA,APARTADÓ,Lunes,11:00,VILLA DEL RIO CASAS BLANCAS,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,5045000,1
03/03/2014 12:00:00 AM,ANTIOQUIA,DABEIBA,Lunes,15:10,BUENOS AIRES,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,FEMENINO,SOLTERO,NO REPORTADO,ESTUDIANTE,NO REPORTADO,PRIMARIA,5234000,1
03/03/2014 12:00:00 AM,ANTIOQUIA,DON MATÍAS,Lunes,18:00,EL SALADO,RURAL,FINCAS Y SIMILARES,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,36,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,NO REPORTADO,PRIMARIA,5237000,1
03/03/2014 12:00:00 AM,ANTIOQUIA,JERICÓ,Lunes,23:00,SIERRA,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,MASCULINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,5368000,1
03/03/2014 12:00:00 AM,ANTIOQUIA,LA ESTRELLA,Lunes,14:30,LA INMACULADA #1,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,5380000,1
03/03/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,0:00,PARQUE NORTE C-4,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,5001000,1
03/03/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,17:30,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,5001000,1
03/03/2014 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,5001000,1
03/03/2014 12:00:00 AM,ANTIOQUIA,VEGACHÍ,Lunes,0:00,UNICO,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,MASCULINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,5858000,1
03/03/2014 12:00:00 AM,ARAUCA,ARAUCA (CT),Lunes,18:40,1 DE ENERO,URBANA,"BARES, CANTINAS Y SIMILARES",ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR (CIRCUNSTANCIAS AGRAVACIÓN,SIN EMPLEO DE ARMAS,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,81001000,1
03/03/2014 12:00:00 AM,ARAUCA,TAME,Lunes,17:00,CENTRO,URBANA,ALMACENES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,81794000,1
03/03/2014 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Lunes,5:00,LA CHINITA,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,8001000,1
03/03/2014 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Lunes,10:00,EL SANTUARIO,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,8001000,1
03/03/2014 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Lunes,8:00,EL KENNEDY,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,8001000,1
03/03/2014 12:00:00 AM,ATLÁNTICO,SOLEDAD,Lunes,23:40,VILLA DEL CARMEN,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,8758000,1
03/03/2014 12:00:00 AM,BOLÍVAR,MAGANGUÉ,Lunes,0:00,BARRIO SAN JOSE,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,13430000,1
03/03/2014 12:00:00 AM,BOLÍVAR,TURBACO,Lunes,0:00,EL PROGRESO,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,NO REPORTA,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,13836000,1
03/03/2014 12:00:00 AM,CALDAS,LA DORADA,Lunes,0:00,LAS FERIAS,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,NO REPORTA,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,17380000,1
03/03/2014 12:00:00 AM,CAQUETÁ,FLORENCIA (CT),Lunes,19:45,CIUDADELA HABITACIONAL SIGLO XXI,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,46,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,18001000,1
03/03/2014 12:00:00 AM,CAQUETÁ,LA MONTAÑITA,Lunes,13:00,VDA.  LAS BRISAS,RURAL,FINCAS Y SIMILARES,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,18410000,1
03/03/2014 12:00:00 AM,CESAR,VALLEDUPAR (CT),Lunes,12:00,12 DE OCTUBRE,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,20001000,1
03/03/2014 12:00:00 AM,CÓRDOBA,LORICA,Lunes,16:30,BUENOS AIRES,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,23417000,1
03/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,15:50,LUCERO ALTO E-19,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,42,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
03/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:00,FONTIBON CENTRO E-9,URBANA,CASAS DE HABITACION,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,LICOR ADULTERADO,A PIE,A PIE,35,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,NO REPORTADO,11001000,1
03/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,28,FEMENINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
03/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,18:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,NO REPORTA,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,11001000,1
03/03/2014 12:00:00 AM,CUNDINAMARCA,EL COLEGIO,Lunes,16:30,BELLO HORIZONTE,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,MASCULINO,SOLTERO,NO REPORTADO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,25245000,1
03/03/2014 12:00:00 AM,CUNDINAMARCA,LA MESA,Lunes,8:00,CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,A PIE,A PIE,42,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,25386000,1
03/03/2014 12:00:00 AM,CUNDINAMARCA,SOACHA,Lunes,11:30,SAN MATEO,URBANA,VIAS PUBLICAS,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,ESCOPOLAMINA,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,25754000,1
03/03/2014 12:00:00 AM,HUILA,CAMPOALEGRE,Lunes,2:00,CENTRO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,38,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,NO REPORTADO,PRIMARIA,41132000,1
03/03/2014 12:00:00 AM,HUILA,NEIVA (CT),Lunes,0:00,SANTA INES,URBANA,NO DEFINIDO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,41001000,1
03/03/2014 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Lunes,13:00,RIVERA DEL RIO,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,NO REPORTA,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,47001000,1
03/03/2014 12:00:00 AM,META,VILLAVICENCIO (CT),Lunes,0:00,7 DE AGOSTO,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,50001000,1
03/03/2014 12:00:00 AM,META,VILLAVICENCIO (CT),Lunes,10:00,NUEVA GRANADA,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,50001000,1
03/03/2014 12:00:00 AM,NARIÑO,PASTO (CT),Lunes,10:00,LA ESTRELLA,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,16,MASCULINO,CASADO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,52001000,1
