FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA ,CLASE DE SITIO ,ARMA O MEDIO,MOVIL VICTIMA ,MOVIL AGRESOR ,EDAD ,GENERO ,ESTADO CIVIL,CLASE EMPLEADO,PROFESION,ESCOLARIDAD,PAIS NACE,CODIGO DANE ,2010
19/12/2010,CESAR,VALLEDUPAR (CT),Domingo,11:45,SAN ISIDRO,RURAL,FINCAS Y SIMILARES,NO REPORTADA,A PIE,A PIE,48,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"11,001,000",1
21/12/2010,CAUCA,PIENDAMÓ,Martes,12:30,VDA LOS PINOS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,39,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,NO REPORTADA,COLOMBIA,"81,065,000",1
22/12/2010,VALLE,CALI (CT),Miércoles,8:00,MOJICA E15,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,80,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"17,174,000",1
22/12/2010,TOLIMA,IBAGUÉ (CT),Miércoles,15:10,-,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,88,MASCULINO,VIUDO,PENSIONADO,NO REPORTADA,PRIMARIA,COLOMBIA,"76,001,000",1
22/12/2010,CESAR,SAN ALBERTO,Miércoles,17:40,-,RURAL,FINCAS Y SIMILARES,NO REPORTADA,A PIE,A PIE,39,MASCULINO,CASADO,EMPLEADO PARTICULAR,ZOOTECNICO,SUPERIOR,COLOMBIA,"11,001,000",1
23/12/2010,CESAR,SAN ALBERTO,Jueves,17:40,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,39,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"25,754,000",1
23/12/2010,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:45,CHAPINERO CENTRAL E-2,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,PASAJERO MOTOCICLETA,45,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,COLOMBIA,"54,206,000",1
23/12/2010,VALLE,CALI (CT),Jueves,20:30,-,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"66,001,000",1
24/12/2010,CAUCA,EL TAMBO,Viernes,18:00,VDA CAÑA AGRIA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,57,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"76,834,000",1
27/12/2010,TOLIMA,CHAPARRAL,Lunes,16:40,VRDA. LOS CAUCHOS,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,30,MASCULINO,CASADO,EMPLEADO POLICIAL,POLICIA,SECUNDARIA,COLOMBIA,"5,001,000",1
TOTAL,,,,,,,,,,,,,,,,,,,282
